名詞,名詞数,動詞,動詞数,形容詞,形容詞数
舞踏,4,,,,
後期,2,,,,
伝染,1,,,,
記述,11,,,,
教養,4,,,,
ラリー-Larry,1,,,,
クローラー-crawler,1,,,,
ラブコメ-love comedy,3,,,,
パフューム-perfume,4,,,,
人殺し,3,,,,
会派,1,,,,
ヒトラー-Hitler,2,,,,
チイ,1,,,,
入隊,1,,,,
コントローラー-controller,1,,,,
ブル-bull,2,,,,
話し合い,6,,,,
ブーメラン-boomerang,4,,,,
ミモザ-mimosa,1,,,,
スターチス-Statice,1,,,,
変種,1,,,,
オハナ,3,,,,
奇声,3,,,,
地雷,5,,,,
蒸し煮,1,,,,
味付け,5,,,,
オザキ,1,,,,
手放し,4,,,,
軍国,1,,,,
梶,6,,,,
直接,6,,,,
ガガ,1,,,,
ドゥアルテ-外国,1,,,,
貧民,1,,,,
無学,1,,,,
連中,3,,,,
埒外,1,,,,
一過,4,,,,
黴,5,,,,
病床,3,,,,
絶版,2,,,,
読み応え,1,,,,
シンジロウ,5,,,,
同県,1,,,,
憐憫,1,,,,
人柄,3,,,,
リーダーシップ-leadership,2,,,,
切れ目,1,,,,
描き手,3,,,,
満了,3,,,,
メトロポリタン-metropolitan,1,,,,
鋭意,1,,,,
ストリングス-strings,4,,,,
薬味,8,,,,
コリー-colly,5,,,,
ティモシー-外国,2,,,,
オリファント,1,,,,
コニー,3,,,,
ブリット-Bullitt,1,,,,
ハーン-外国,1,,,,
鉢合わせ,1,,,,
厠,1,,,,
スリップ-slip,2,,,,
最中,8,,,,
ジム-外国,5,,,,
ワタナベ,3,,,,
サチエ,2,,,,
レトリーバー-retriever,1,,,,
総裁,3,,,,
持ち切り,1,,,,
カフェオレ-cafe au lait,6,,,,
獲物,3,,,,
無垢,4,,,,
野鴨,2,,,,
戦場,6,,,,
グッド-good,5,,,,
ジョブ-job,3,,,,
団扇,3,,,,
シミュレーション-simulation,4,,,,
擦れ違い,3,,,,
王将,2,,,,
砥,1,,,,
釉薬,3,,,,
グリコ,1,,,,
フード-food,13,,,,
フィルター-filter,6,,,,
油,4,,,,
換気,7,,,,
汚れ,9,,,,
緩和,3,,,,
途轍,2,,,,
定時,7,,,,
携帯,1,,,,
屈強,3,,,,
行く手,1,,,,
最上,3,,,,
ケーニヒ-Koenig,1,,,,
大佐,4,,,,
クロード,1,,,,
ミソジニー-misogyny,9,,,,
パッツィ-Pazzi,1,,,,
イメチェン,1,,,,
百獣,1,,,,
クリープ-creep,4,,,,
待ち,11,,,,
シャン-Schon,2,,,,
チー,3,,,,
レオン,3,,,,
評,7,,,,
律儀,3,,,,
人種,5,,,,
国籍,2,,,,
ナンベイ,1,,,,
コンボ-combo,2,,,,
ヘイジ,2,,,,
加勢,1,,,,
家督,1,,,,
長子,1,,,,
海軍,1,,,,
ブロッコリー-broccoli,3,,,,
左足,2,,,,
ビラン-villain,3,,,,
クルエラ,3,,,,
悔やみ,1,,,,
木口,1,,,,
心労,1,,,,
ストーブ-stove,16,,,,
的外れ,2,,,,
丸刈り,3,,,,
寝癖,2,,,,
アメリ-Amelie,3,,,,
マインド-mind,6,,,,
所行,2,,,,
人材,1,,,,
言い回し,5,,,,
ハイパー-hyper,1,,,,
メガ-mega,2,,,,
軍曹,5,,,,
中学,14,,,,
声変わり,2,,,,
天国,4,,,,
台無し,1,,,,
朗読,1,,,,
全般,2,,,,
比重,4,,,,
物分かり,2,,,,
アサノ,2,,,,
タダノブ,2,,,,
器,13,,,,
調和,7,,,,
山羊,4,,,,
業界,5,,,,
ライス-rice,4,,,,
ボウル-bowl,3,,,,
ウェン,4,,,,
血管,4,,,,
熱感,3,,,,
下肢,1,,,,
静脈,3,,,,
血栓,1,,,,
内科,1,,,,
ギン,1,,,,
注目,2,,,,
シスター-sister,9,,,,
シリアル-serial,1,,,,
キラー-killer,2,,,,
バックグラウンド-background,1,,,,
文体,5,,,,
亜種,3,,,,
旧,8,,,,
市街,3,,,,
種族,1,,,,
ラバー-rubber,1,,,,
おみ足,1,,,,
ナルニア,1,,,,
冤罪,1,,,,
排水,5,,,,
前任,2,,,,
新書,15,,,,
旧劇,1,,,,
敬遠,1,,,,
イカリ,1,,,,
験,2,,,,
鉄板,4,,,,
コンビ-combination,6,,,,
雅楽,1,,,,
卵綴じ,3,,,,
クワイエット-quiet,1,,,,
プレース-place,2,,,,
籾,3,,,,
成猫,4,,,,
据え置き,1,,,,
度量,1,,,,
嚔,19,,,,
手漉き,8,,,,
ケージ-cage,40,,,,
加圧,1,,,,
容赦,16,,,,
皮膚,14,,,,
アレルゲン-allergen,1,,,,
気休め,1,,,,
茸,12,,,,
歪み,7,,,,
焼け,3,,,,
パトリシア-外国,1,,,,
マキ-maquis,1,,,,
妖女,1,,,,
ベル-bell,5,,,,
呼び声,2,,,,
ニトリ,1,,,,
牛タン,7,,,,
ダテ,1,,,,
キスケ,1,,,,
利久,1,,,,
アオバ,1,,,,
優雅,6,,,,
ドレープ-drape,1,,,,
ワシダ,1,,,,
セイイチ,1,,,,
ポー-Po,3,,,,
巨人,7,,,,
浜辺,2,,,,
沖醤蝦,2,,,,
理屈,2,,,,
堅実,3,,,,
シューベルト-Schubert,1,,,,
ベートーベン-Beethoven,5,,,,
弟子,2,,,,
連作,6,,,,
合間,7,,,,
諸,2,,,,
ウレタン-urethan,2,,,,
英断,1,,,,
ダウン-down,15,,,,
判別,2,,,,
嫌悪,4,,,,
対極,1,,,,
確信,5,,,,
半身,10,,,,
シリ,1,,,,
キシ,1,,,,
牛,8,,,,
櫛,1,,,,
先導,2,,,,
新芽,1,,,,
見掛け,1,,,,
寛容,2,,,,
老化,2,,,,
物音,2,,,,
フィフティー-fifty,2,,,,
講座,2,,,,
四季,12,,,,
アリガ,3,,,,
とろ,4,,,,
ピュー,7,,,,
フローレンス,2,,,,
ストリンドベリ-Strindberg,2,,,,
ジュリー-外国,7,,,,
イプセン-Ibsen,1,,,,
ウイドー-widow,2,,,,
演目,3,,,,
ルビー-ruby,3,,,,
ルビー-外国,3,,,,
連日,1,,,,
ボカリーズ-vocalise,2,,,,
粘菌,1,,,,
クドウ,1,,,,
ショウイチ,1,,,,
特典,6,,,,
朝風,1,,,,
死角,1,,,,
鶴,1,,,,
栽培,1,,,,
幼体,1,,,,
幸運,1,,,,
向き,4,,,,
害,2,,,,
がり版,1,,,,
散らし,3,,,,
サイレン-siren,2,,,,
清浄,7,,,,
羊歯,2,,,,
布地,1,,,,
グロフ,2,,,,
校長,1,,,,
構想,8,,,,
地平,1,,,,
カッテージ-cottage,2,,,,
インスタント-instant,1,,,,
タランティーノ-Tarantino,7,,,,
柿,4,,,,
ガイ-guy,6,,,,
こん,1,,,,
ジョンジェ,3,,,,
ユ,5,,,,
獅子,6,,,,
エノモト,1,,,,
パラレル-parallel,2,,,,
ナガクラ,1,,,,
茶色,6,,,,
枝物,10,,,,
材質,2,,,,
チェリー-cherry,4,,,,
楢,1,,,,
オーク-外国,1,,,,
ニッコウ,6,,,,
機運,1,,,,
パンパ-pampa,1,,,,
ハナヤ,1,,,,
シュナウザー-schnauzer,1,,,,
野立て,1,,,,
松露,2,,,,
野外,6,,,,
アヤコ,2,,,,
ゴタンダ,1,,,,
バリエーション-variation,4,,,,
マセラティ-Maserati,1,,,,
オムラ,2,,,,
シシャモ-susam,2,,,,
豆苗,7,,,,
リセット-reset,2,,,,
オデュッセイア-Odysseia,1,,,,
株,5,,,,
マクラメ-macrame,1,,,,
ゴーレム-golem,1,,,,
一口,6,,,,
里芋,5,,,,
ステンレス-stainless,1,,,,
タッパー-Tupperware,2,,,,
砲弾,1,,,,
左,8,,,,
ゲンキ,1,,,,
アサオ,1,,,,
モリトモ,1,,,,
原木,8,,,,
リモコン,4,,,,
逆説,1,,,,
市販,2,,,,
シャルダン-Chardin,1,,,,
威力,1,,,,
増幅,1,,,,
チャンドラー-Chandler,4,,,,
ルート-route,3,,,,
ビール-beer,15,,,,
盛り付け,5,,,,
葱とろ,1,,,,
旅先,1,,,,
持参,7,,,,
スペアリブ-spareribs,2,,,,
鴨茅,1,,,,
成人,8,,,,
ビリー-外国,8,,,,
ミリガン-Milligan,4,,,,
シビル-civil,2,,,,
仇,2,,,,
ラナ,2,,,,
ハック-Hack,2,,,,
三十路,8,,,,
行く先,1,,,,
繰り返し,9,,,,
ミドル-middle,1,,,,
エージ-age,2,,,,
クライシス-crisis,1,,,,
カメオ-cameo,5,,,,
ヒート-heat,4,,,,
モルジブ-Maldives,1,,,,
振り付け,7,,,,
ネーブル-navel,1,,,,
帰還,2,,,,
片耳,2,,,,
柿ピー,2,,,,
珊瑚,5,,,,
フェーク-fake,2,,,,
好き嫌い,6,,,,
塵袋,2,,,,
フラワー-flower,11,,,,
アレンジメント-arrangement,1,,,,
寄り道,2,,,,
ユージン-Eugene,2,,,,
ジョニー-外国,3,,,,
クニエダ,1,,,,
思い込み,6,,,,
ジェンキンス-外国,3,,,,
アンドリュー-Andrew,1,,,,
油絵,2,,,,
夕焼け,1,,,,
人格,6,,,,
キース-Keith,2,,,,
エキサイティング-exciting,1,,,,
棺,1,,,,
うろ覚え,4,,,,
本国,2,,,,
マリオ,2,,,,
魔界,4,,,,
女神,7,,,,
グアダルーペ,1,,,,
菌,2,,,,
水槽,1,,,,
番い,1,,,,
表題,1,,,,
菌類,1,,,,
平茸,3,,,,
千切り,3,,,,
進み,1,,,,
タケ,1,,,,
スカ-ska,1,,,,
設え,1,,,,
ブライ,11,,,,
ムツゴロウ-外国,1,,,,
ワム-wham,1,,,,
ウ,2,,,,
シンジ,2,,,,
損,8,,,,
ロッポンギ,3,,,,
エリア-area,2,,,,
ヒルズ-外国,1,,,,
ティーンエージャー-teenager,3,,,,
朝風呂,5,,,,
鼻先,2,,,,
リバティー-liberty,1,,,,
防犯,2,,,,
ブザー-buzzer,1,,,,
免許,3,,,,
左腕,2,,,,
多分,2,,,,
キュクロプス-Kyklops,1,,,,
マイク-外国,3,,,,
フラナガン-外国,8,,,,
ライティング-writing,1,,,,
スペ-special,1,,,,
当て馬,1,,,,
失恋,1,,,,
血色,1,,,,
ニス-varnish,2,,,,
マーリン-Merlyn,5,,,,
カノン-cannon,5,,,,
フォール-fall,8,,,,
ナチ-Nazi,5,,,,
レミニセンス-reminiscence,3,,,,
エポック-epoch,1,,,,
見世物,4,,,,
草叢,1,,,,
町角,2,,,,
苦境,2,,,,
社長,3,,,,
演説,5,,,,
晴れ,1,,,,
市長,1,,,,
覇気,1,,,,
予報,1,,,,
喉風邪,1,,,,
酷使,2,,,,
ミサ-missa,4,,,,
減少,3,,,,
聖書,4,,,,
ヒル-hill,5,,,,
保安,3,,,,
コーリ-Kohri,1,,,,
サイレンス-silence,2,,,,
別人,2,,,,
静寂,1,,,,
共演,7,,,,
トライアル-trial,15,,,,
叩頭,1,,,,
スミス-Smith,5,,,,
顔出し,2,,,,
不憫,4,,,,
トリアー-Trier,4,,,,
カトリーヌ-Catherine,1,,,,
ドヌーブ-外国,1,,,,
起用,1,,,,
セルマ-外国,1,,,,
ヨーク-yoke,1,,,,
サイゼリヤ,12,,,,
ダイ-dye,1,,,,
目玉,2,,,,
アフレック-Affleck,1,,,,
デイモン-Damon,1,,,,
アフ,3,,,,
ビジュアル-visual,5,,,,
極度,1,,,,
誤飲,1,,,,
アイランド-island,3,,,,
コンセント-consent,1,,,,
多頭,2,,,,
飼育,2,,,,
ちゅう,4,,,,
暗,5,,,,
終電,1,,,,
フー-who,1,,,,
クア-cure,2,,,,
ギルティー-guilty,3,,,,
ノルウェー-Norway,3,,,,
難易,3,,,,
団体,11,,,,
アムロ,1,,,,
甲斐,4,,,,
一読,2,,,,
ヤマグチ,2,,,,
取材,7,,,,
モニュメント-monument,3,,,,
人心地,1,,,,
課長,3,,,,
タナー-Tanner,1,,,,
第,1,,,,
蒸籠,3,,,,
チェスト-chest,3,,,,
ナット-nut,1,,,,
一々,8,,,,
シャンハイ,1,,,,
速報,6,,,,
水揚げ,4,,,,
水浸し,1,,,,
ハンカチ-handkerchief,10,,,,
割合,5,,,,
うっかり,9,,,,
結膜,1,,,,
抗菌,1,,,,
目薬,5,,,,
バリケード-barricade,3,,,,
スムージー-smoothie,1,,,,
バラト,1,,,,
チャコール-charcoal,2,,,,
蜂,4,,,,
ソン,5,,,,
立体,7,,,,
鼻水,4,,,,
鼻汁,2,,,,
威嚇,35,,,,
抗生,3,,,,
物質,4,,,,
助っ人,1,,,,
処方,1,,,,
提灯,1,,,,
鬱屈,2,,,,
エリート-elite,2,,,,
防御,1,,,,
夜御飯,2,,,,
シャー-外国,1,,,,
景観,3,,,,
圧迫,6,,,,
埃,5,,,,
黴菌,2,,,,
瞬き,4,,,,
ジーズ-these,1,,,,
スマイル-smile,5,,,,
仲間,11,,,,
丑,4,,,,
チェルノブイリ-Chernobyl,9,,,,
打撲,1,,,,
人体,6,,,,
トロ,1,,,,
兆し,1,,,,
捩れ,3,,,,
脱獄,1,,,,
洞察,1,,,,
中立,6,,,,
狂気,4,,,,
等,5,,,,
どじ,1,,,,
悔い,1,,,,
パッケージ-package,4,,,,
名医,1,,,,
異端,5,,,,
聖女,1,,,,
講談,1,,,,
学術,1,,,,
タケシタ,2,,,,
セツコ,2,,,,
トール-tall,2,,,,
今夕,1,,,,
揚げ物,4,,,,
御数,2,,,,
タマ,6,,,,
白米,15,,,,
ナース-nurse,2,,,,
ステーション-station,1,,,,
雀,4,,,,
内臓,3,,,,
筋子,10,,,,
レーヌ-reine,1,,,,
カイム,1,,,,
マサヨシ,5,,,,
時差,2,,,,
活字,1,,,,
芋虫,2,,,,
人探し,1,,,,
若返り,1,,,,
推定,3,,,,
パートナー-partner,8,,,,
死期,1,,,,
所有,4,,,,
ベテラン-veteran,4,,,,
再考,1,,,,
ブレード-blade,1,,,,
ランナー-runner,2,,,,
禁止,9,,,,
蟻,2,,,,
縦列,2,,,,
横列,2,,,,
テイヤール-外国,1,,,,
前線,2,,,,
兵士,4,,,,
高熱,2,,,,
昏睡,1,,,,
点滴,4,,,,
傷口,1,,,,
激痛,7,,,,
敷居,1,,,,
列聖,1,,,,
プロポーズ-propose,3,,,,
コン-concert,1,,,,
ロキソニン-Loxonin,3,,,,
サピエンス-sapiens,1,,,,
前史,1,,,,
性癖,2,,,,
無機,2,,,,
ダニー-外国,2,,,,
九,6,,,,
タイヘイ-外国,4,,,,
マスコット-mascot,2,,,,
ソフィア-sophia,10,,,,
アイパッチ-eyepatch,2,,,,
困難,5,,,,
懐メロ,1,,,,
リンパ-lymph,5,,,,
安静,5,,,,
婦長,2,,,,
薬剤,4,,,,
週明け,5,,,,
主治,6,,,,
痛み止め,7,,,,
敏感,7,,,,
キュレル,3,,,,
モア-More,2,,,,
冬場,5,,,,
口角,1,,,,
節介,4,,,,
飲酒,2,,,,
滑茸,6,,,,
団長,9,,,,
奥地,1,,,,
災難,5,,,,
弁護,8,,,,
坊主,15,,,,
丈,10,,,,
アタッチメント-attachment,4,,,,
スキン-skin,7,,,,
強気,3,,,,
マックス-max,7,,,,
リヒター-Richter,7,,,,
フリマ-flea market,2,,,,
偶発,1,,,,
マイナー-minor,2,,,,
愛称,1,,,,
リフォーム-reform,4,,,,
幕引き,1,,,,
夜更け,1,,,,
消防,2,,,,
ゲイツ-外国,2,,,,
原発,5,,,,
かんな,3,,,,
素人,2,,,,
グレタ,3,,,,
ツンベルク-Thunberg,1,,,,
資源,1,,,,
国々,1,,,,
人込み,1,,,,
脱毛,1,,,,
眉,23,,,,
抜糸,4,,,,
薄付き,2,,,,
刷毛,1,,,,
先輩,11,,,,
声音,1,,,,
対人,2,,,,
伺い,1,,,,
アンガー,4,,,,
マネージメント-management,4,,,,
一揆,1,,,,
バリウム-barium,1,,,,
火炎,1,,,,
献花,1,,,,
イエロー-yellow,9,,,,
学芸,2,,,,
アミン-amine,2,,,,
昨今,8,,,,
凝縮,7,,,,
搾り出し,1,,,,
果汁,1,,,,
吟味,3,,,,
右手,3,,,,
雷公,1,,,,
薄暮,1,,,,
インパクト-impact,9,,,,
アンバランス-unbalance,2,,,,
ミスド,3,,,,
臨場,3,,,,
認定,2,,,,
丁,3,,,,
容器,1,,,,
転倒,2,,,,
テク-technic,3,,,,
アトラス-atlas,2,,,,
クラ-clarinet,6,,,,
アット-at,3,,,,
旨み,1,,,,
訃報,2,,,,
テンプル-temple,3,,,,
此の間,1,,,,
秋桜,1,,,,
ロハン,13,,,,
負傷,11,,,,
模写,5,,,,
提出,6,,,,
拳骨,1,,,,
思い付き,2,,,,
艶冶,2,,,,
てんや,9,,,,
胃弱,3,,,,
ネトレプコ-外国,1,,,,
アイーダ-Aida,1,,,,
ブラウン-brown,2,,,,
ウイッグ-wig,2,,,,
スキンシップ-skinship,1,,,,
名折れ,2,,,,
ユダヤ-Judaea,4,,,,
ワーグナー-Wagner,3,,,,
構築,6,,,,
崇高,1,,,,
マロン-marron,1,,,,
パレット-pallet,7,,,,
デュオ-duo,1,,,,
コーラ-cola,14,,,,
ベルト-Welt,3,,,,
凄惨,3,,,,
アウトプット-output,6,,,,
インプット-input,15,,,,
憎しみ,5,,,,
サザーランド-Sutherland,1,,,,
ソル-sol,4,,,,
樟,2,,,,
マクナマラ-外国,1,,,,
州,3,,,,
マツオカ,2,,,,
リョウジ,2,,,,
濃紫,1,,,,
付け火,2,,,,
怪,1,,,,
発祥,3,,,,
中型,1,,,,
肌作り,1,,,,
艶肌,3,,,,
ポマード-pomade,8,,,,
スウィーニー-Sweeney,4,,,,
トッド-Todd,6,,,,
ターン-turn,8,,,,
ウインド-wind,4,,,,
合わせ物,1,,,,
保障,6,,,,
膨張,1,,,,
臭み,1,,,,
道路,2,,,,
冠水,1,,,,
海水,1,,,,
流入,1,,,,
見学,1,,,,
交差,3,,,,
出社,1,,,,
従卒,3,,,,
付箋,1,,,,
串刺し,3,,,,
懲り懲り,2,,,,
万国,1,,,,
包帯,3,,,,
ポンプ-pomp,3,,,,
ファルコン,7,,,,
シトロン-citron,1,,,,
ウォシュレット,1,,,,
レート-late,3,,,,
手配,2,,,,
拍手,1,,,,
アーサー-Arthur,5,,,,
シティー-city,5,,,,
ヒース-heath,1,,,,
レジャー-leisure,2,,,,
ホアキン-Joaquin,5,,,,
露悪,3,,,,
並行,2,,,,
フィリップス-Phillips,1,,,,
袋小路,1,,,,
野獣,6,,,,
血圧,2,,,,
逆上せ,1,,,,
ぎざぎざ,1,,,,
常態,1,,,,
ジャコモ,3,,,,
恋敵,1,,,,
漢方,4,,,,
肩甲,5,,,,
モモタ,1,,,,
寿司屋,1,,,,
ニコラ-外国,3,,,,
枯渇,1,,,,
ユートピア-Utopia,10,,,,
天丼,5,,,,
持ち帰り,3,,,,
引っ切り,3,,,,
化け物,1,,,,
アリー-外国,3,,,,
ステージ-stage,4,,,,
ガールフレンド,1,,,,
スターダム-stardom,1,,,,
戌亥,1,,,,
ハクセン,1,,,,
ジュピター,1,,,,
幽玄,1,,,,
舞,1,,,,
ダカスコス-Dacascos,4,,,,
コンシェルジュ-concierge,1,,,,
選定,1,,,,
ブロン,1,,,,
フリン-Flynn,4,,,,
聖人,3,,,,
蝶番,1,,,,
暗黒,2,,,,
ジュンイチ,1,,,,
チャイナ-China,2,,,,
マフィア-Mafia,3,,,,
起動,2,,,,
復元,1,,,,
雪見,3,,,,
デレ,6,,,,
バイオリン-violin,2,,,,
チョムスキー-Chomsky,1,,,,
ピエロ-pierrot,1,,,,
直訳,1,,,,
シナトラ-Sinatra,3,,,,
ライター,3,,,,
胆管,1,,,,
肝臓,1,,,,
食餌,1,,,,
無双,2,,,,
義須,1,,,,
釘付け,5,,,,
胡桃餠,1,,,,
獣,7,,,,
バンサン-Vincent,1,,,,
カッセル-Kassel,1,,,,
インディアン-Indian,3,,,,
侍,4,,,,
忍者,1,,,,
変遷,1,,,,
爆笑,6,,,,
コンチネンタル-continental,1,,,,
制服,9,,,,
ビバルディ-Vivaldi,5,,,,
バレエ-ballet,18,,,,
ロックン-rock'n',9,,,,
ハニ,1,,,,
アクタガワ,3,,,,
紫,3,,,,
スカート-skirt,14,,,,
イマムラ,1,,,,
温かみ,4,,,,
フッド-Hood,6,,,,
土間,1,,,,
スワン-swan,1,,,,
アーム-arm,1,,,,
地蔵,2,,,,
ウール-wool,3,,,,
ライク-like,3,,,,
仕立て,6,,,,
クウカイ,1,,,,
賃金,4,,,,
フェ,2,,,,
丸裸,1,,,,
堂々,2,,,,
営み,1,,,,
びり,3,,,,
オンズ-onze,3,,,,
飲み会,7,,,,
プラチナ-platina,2,,,,
ブロンド-blond,6,,,,
レオナール-Leonard,1,,,,
フジタ,4,,,,
ファースト-fast,2,,,,
生産,8,,,,
セオリー-theory,2,,,,
浪費,1,,,,
高価,3,,,,
贅沢,8,,,,
域,2,,,,
下がり,5,,,,
仕事着,1,,,,
シルク-silk,5,,,,
利便,3,,,,
志,4,,,,
スウォッチ-Swatch,6,,,,
辛抱,3,,,,
ミルキー-milky,4,,,,
ベリー-berry,3,,,,
迷子,5,,,,
内密,2,,,,
開発,5,,,,
地団駄,1,,,,
怒,1,,,,
褒め,3,,,,
容姿,7,,,,
粘膜,4,,,,
萎縮,3,,,,
延期,6,,,,
当たり,2,,,,
斜陽,1,,,,
茂み,1,,,,
抱き枕,5,,,,
真偽,6,,,,
懐中,1,,,,
電灯,1,,,,
蝋燭,1,,,,
拮抗,6,,,,
中止,18,,,,
ブレーカー-breaker,1,,,,
括弧,2,,,,
禿,1,,,,
テーク-take,3,,,,
シェルター-shelter,3,,,,
在来,1,,,,
発症,2,,,,
同郷,1,,,,
好,1,,,,
人災,3,,,,
噂,12,,,,
サブリミナル-subliminal,1,,,,
スペイン-Spain,4,,,,
ケニア-Kenya,1,,,,
財団,1,,,,
輪っか,1,,,,
イニシャル-initial,2,,,,
密林,2,,,,
首元,2,,,,
一見,1,,,,
齣割り,3,,,,
棒立ち,1,,,,
ピロ,1,,,,
技,3,,,,
オヅ,3,,,,
ヤスジロウ,1,,,,
消滅,2,,,,
ソダーバーグ-Soderbergh,1,,,,
受診,1,,,,
胡粉,1,,,,
漆黒,1,,,,
深爪,1,,,,
囲み,1,,,,
ライナー-liner,6,,,,
上瞼,1,,,,
平筆,2,,,,
シマー-Simard,3,,,,
直線,1,,,,
逆切れ,3,,,,
クルーラー-cruller,1,,,,
クー,1,,,,
リンチ-Lynch,3,,,,
インスピレーション-inspiration,4,,,,
停電,4,,,,
木彫り,1,,,,
サリー-sari,1,,,,
ジャック-jack,1,,,,
ケルアック-Kerouac,1,,,,
樺,1,,,,
人目,1,,,,
いちゃ,2,,,,
目撃,7,,,,
マテ-mate,1,,,,
デカダンス-decadence,5,,,,
類い,5,,,,
為直し,1,,,,
用心,2,,,,
条項,1,,,,
浸水,2,,,,
不純,1,,,,
リムーブ-remove,6,,,,
伸縮,1,,,,
対価,3,,,,
レミ,2,,,,
ガブ,1,,,,
ローシュ-外国,1,,,,
マーラ-外国,2,,,,
ミラー-Miller,2,,,,
コーン-corn,1,,,,
回線,2,,,,
ステイン-stain,1,,,,
遠隔,4,,,,
秋服,2,,,,
筆圧,2,,,,
ステッカー-sticker,2,,,,
残り物,2,,,,
恩赦,1,,,,
一遍,7,,,,
南国,1,,,,
一定,8,,,,
クリエーティビティー-creativity,1,,,,
アラジン-Aladdin,2,,,,
ディズニー-Disney,16,,,,
興行,1,,,,
判事,11,,,,
ファイア-fire,4,,,,
顔色,3,,,,
断トツ,1,,,,
鰓,4,,,,
リフト-lift,2,,,,
粘度,3,,,,
ハイドロ-hydro,1,,,,
カプチュール-capture,1,,,,
ドリーム-dream,5,,,,
盟友,1,,,,
森羅,7,,,,
万象,7,,,,
じゃじゃ馬,5,,,,
名画,1,,,,
画,21,,,,
御萩,7,,,,
アダチ,8,,,,
併読,1,,,,
セクシャル-sexual,5,,,,
ジェイミー-Jamie,2,,,,
ウイーク-week,1,,,,
女声,2,,,,
エラ,1,,,,
ホセ-Jose,8,,,,
芸能,5,,,,
拠り所,4,,,,
フリーハンド-freehand,1,,,,
返答,3,,,,
全容,1,,,,
スピッツ-Spitz,1,,,,
メルト-melt,1,,,,
アボカド-avocado,8,,,,
睡蓮,2,,,,
グアバ-guava,1,,,,
踝,1,,,,
脆弱,4,,,,
レバー-lever,1,,,,
シチリア-Sicilia,1,,,,
瞬時,2,,,,
長持ち,2,,,,
上物,1,,,,
裸,6,,,,
ラリー-rally,1,,,,
被り物,1,,,,
タヤマ,2,,,,
横目,1,,,,
文法,2,,,,
敬語,1,,,,
出動,1,,,,
上質,3,,,,
触り心地,1,,,,
魔物,1,,,,
アルプス-Alps,4,,,,
ハイジ-Heidi,1,,,,
蔵,5,,,,
トナカイ,4,,,,
八百,2,,,,
餓鬼,1,,,,
解,2,,,,
暗闇,2,,,,
手首,11,,,,
腰回り,1,,,,
レントゲン-roentgen,4,,,,
澄まし汁,1,,,,
特効,1,,,,
麻痺,7,,,,
サロメ-Salome,4,,,,
婚約,2,,,,
樹海,1,,,,
サラリーマン-salaryman,3,,,,
フー,1,,,,
ターズ,1,,,,
丁子,1,,,,
仁丹,1,,,,
ベルガモット-bergamot,1,,,,
ドルガバ-Dolce Gabbana,1,,,,
議題,2,,,,
プレゼン-presentation,8,,,,
哀愁,1,,,,
恋文,1,,,,
ちんちん,5,,,,
ルポ-reportage,2,,,,
リンチ-lynch,3,,,,
ロンソン,3,,,,
メカニズム-mechanism,1,,,,
御祭り騒ぎ,1,,,,
学級,2,,,,
童顔,1,,,,
野卑,1,,,,
金言,1,,,,
アトリー-Attlee,1,,,,
ラムジー,2,,,,
紫苑,6,,,,
秒速,4,,,,
毒薬,2,,,,
攻防,2,,,,
名家,1,,,,
玉座,2,,,,
トーナメント-tournament,1,,,,
ノブレス-noblesse,1,,,,
オブリージュ-oblige,1,,,,
フィーバー-fever,2,,,,
球根,2,,,,
熱狂,2,,,,
インスパイアー-inspire,1,,,,
フィルム-film,3,,,,
オーガスタス-Augustus,1,,,,
入り,9,,,,
ヤーン-yarn,2,,,,
ロマンス-romance,5,,,,
参謀,3,,,,
アーチー-Archie,2,,,,
ウォーク-walk,2,,,,
インビジブル-invisible,2,,,,
日の目,1,,,,
物腰,2,,,,
ピケット-picket,2,,,,
デザイナー-designer,2,,,,
スメドレー,1,,,,
土方,3,,,,
テヅカ,8,,,,
ハセガワ,5,,,,
メンケン-Menken,1,,,,
転調,1,,,,
カジモド-Quasimodo,5,,,,
酷似,1,,,,
神格,1,,,,
空洞,1,,,,
合衆,1,,,,
議会,2,,,,
執行,1,,,,
観測,5,,,,
スキャマンダー,2,,,,
マンダ,4,,,,
生誕,1,,,,
ナクソス,1,,,,
スパロー-sparrow,11,,,,
姪,9,,,,
タミーノ,5,,,,
パミーナ,2,,,,
パパゲーノ,2,,,,
絵姿,1,,,,
人切り,2,,,,
イチロウ,8,,,,
ジョル,1,,,,
ピアニスト-pianist,4,,,,
苛め,5,,,,
道徳,5,,,,
承知,10,,,,
デフォルト-default,3,,,,
許嫁,1,,,,
頭足,1,,,,
起源,1,,,,
ゴドフリー-Godfrey,1,,,,
滞在,7,,,,
外見,2,,,,
小町,1,,,,
メット-met,1,,,,
ロダン-Rodin,2,,,,
オホーツク-Okhotsk,2,,,,
バカンス-vacances,2,,,,
アクア-aqua,1,,,,
オーム-Ohm,1,,,,
謁見,1,,,,
マウトハウゼン-Mauthausen,3,,,,
剥奪,1,,,,
ナチス-Nazis,4,,,,
収容,3,,,,
外界,2,,,,
ベルマン-Berman,1,,,,
誘い,1,,,,
誘惑,5,,,,
ペア-pair,15,,,,
両目,1,,,,
グレース-grace,1,,,,
恩寵,2,,,,
杉菜,1,,,,
スタンディング-standing,1,,,,
込み,1,,,,
了承,6,,,,
エニー-any,2,,,,
