名詞,名詞数,動詞,動詞数,形容詞,形容詞数
北大,3,騙す,1.0,,
図書館,1,討つ,3.0,,
閉鎖,3,及ぶ,3.0,,
感覚,6,方向付ける,1.0,,
込み,5,仕向ける,3.0,,
軍部,5,赤らめる,1.0,,
中枢,5,ちまう,1.0,,
それなり,11,しゃぶる,1.0,,
勝算,1,呑む,2.0,,
阿片,2,こぼれ落ちる,3.0,,
密売,1,徹する,1.0,,
大陸,5,申す,1.0,,
取り引き,1,噛み締める,3.0,,
クーデター,6,飛び乗る,1.0,,
暴力,29,ついて行く,1.0,,
戦争,68,言いつける,1.0,,
観,23,浸す,1.0,,
戦場,16,わたす,1.0,,
親友,7,刷れる,1.0,,
せい,5,ぶん殴る,1.0,,
素養,3,拭く,1.0,,
風呂屋,1,通ずる,1.0,,
おっちゃん,1,執る,1.0,,
ねぎらい,3,驚かす,1.0,,
南,3,畳みかける,2.0,,
小樽,3,すべる,1.0,,
兄ちゃん,1,のしかかる,1.0,,
商人,2,極まる,1.0,,
含み,5,深まる,1.0,,
平静,1,抉る,1.0,,
オルグ,1,死ねる,3.0,,
故郷,22,引き受ける,2.0,,
放浪,1,履く,1.0,,
勇猛,2,持ち替える,2.0,,
アメリカ,17,繰り出す,2.0,,
牧場,3,傷つける,4.0,,
要求,4,飛びかかる,1.0,,
釘,2,殴りつける,1.0,,
牽制,2,殴れる,1.0,,
あらわ,5,押さえ込む,1.0,,
内地,2,否める,1.0,,
南北戦争,1,生む,2.0,,
主張,15,見破る,1.0,,
言動,10,まぜる,1.0,,
幼少,2,唱える,1.0,,
ころ,7,持ち堪える,1.0,,
意見,19,もぐる,1.0,,
同義,1,抜け出す,2.0,,
パット,1,あたためる,1.0,,
リップスティック,1,組み立てる,1.0,,
劣情,1,ハマる,1.0,,
原作,40,触る,2.0,,
精読,2,羽織る,1.0,,
分析,15,気付かす,1.0,,
アウトプット,1,期する,1.0,,
昇華,2,振り切る,1.0,,
皆様,2,踏み入れる,1.0,,
短文,1,思ふ,1.0,,
披露,5,奉じる,1.0,,
能力,15,飽く,1.0,,
北方,20,取り戻せる,1.0,,
少数,28,のめる,1.0,,
活動,21,とりまとめる,1.0,,
過激,3,弔える,1.0,,
人民,6,断つ,1.0,,
党員,2,後ずさる,1.0,,
変化,15,行える,2.0,,
母親,20,吸う,1.0,,
大義,21,ありえる,4.0,,
同情,1,喪う,1.0,,
差異,6,励む,1.0,,
可視,3,食い込む,1.0,,
かな,5,歩ける,1.0,,
決裂,4,打ちのめす,1.0,,
明治維新,7,摂る,1.0,,
習得,15,弁える,4.0,,
矜持,6,抗する,3.0,,
以前,17,立ち寄る,1.0,,
廃止,5,さずかる,1.0,,
四民,1,とじる,1.0,,
平等,9,勇気づける,1.0,,
以後,3,うわる,1.0,,
英語,5,結びつく,1.0,,
王政,2,催す,1.0,,
復古,2,歩き回る,2.0,,
ファシズム,1,丸める,1.0,,
巧妙,3,おせる,1.0,,
回避,7,固める,1.0,,
招待,2,つくり上げる,1.0,,
みな,11,削ぐ,1.0,,
渦,1,省く,1.0,,
プロット,4,配する,1.0,,
箇条,1,償える,4.0,,
メモ,5,捕る,1.0,,
予感,5,処す,2.0,,
幻視,1,まわる,1.0,,
一家言,1,くすぐる,1.0,,
帝国ホテル,13,おう,1.0,,
プラン,6,追い求める,3.0,,
メール,3,窺う,1.0,,
送信,1,恋焦がれる,1.0,,
テラ,1,持ちかける,2.0,,
不備,3,収める,1.0,,
気兼ね,1,操れる,1.0,,
交換,17,攻め込む,1.0,,
ジャンケン,3,読み取る,1.0,,
トップ,3,のぞめる,1.0,,
ボトム,3,湧き出る,1.0,,
気分,4,踏み出せる,1.0,,
駆け引き,1,危ぶむ,1.0,,
心情,4,願い出る,2.0,,
機微,3,かぐ,1.0,,
着地,3,めり込む,2.0,,
コンプレックス,1,のめり込む,1.0,,
ルーチン,1,吹き飛ばす,1.0,,
手短,1,のぼりつめる,1.0,,
本歌,2,愛する,1.0,,
取り,3,くだる,1.0,,
俳句,6,減らす,1.0,,
漢詩,91,咲く,3.0,,
興味,6,すます,1.0,,
はさ,4,刺さる,2.0,,
奥行き,3,抱え込む,1.0,,
蕪村,4,のたうち回る,1.0,,
句,17,ぬぐう,1.0,,
乃木,12,ボヤく,1.0,,
希典,1,立ち去る,1.0,,
伊藤,12,くべる,1.0,,
博文,4,仕舞う,1.0,,
高地,26,取りだす,1.0,,
息子,19,持たす,1.0,,
読解,3,すり替える,1.0,,
がい,10,ゆがめる,2.0,,
戦,54,断ずる,1.0,,
解釈,16,入り組む,1.0,,
皇,3,なづける,1.0,,
萬,3,ほとばしる,1.0,,
征,2,思い描く,1.0,,
強,6,のみこむ,1.0,,
虜,3,殉じる,1.0,,
野,8,彩る,1.0,,
城,5,植える,4.0,,
屍,2,思わす,2.0,,
作山,2,こなす,1.0,,
父老,2,反す,1.0,,
凱歌,2,移す,1.0,,
幾,5,継ぐ,1.0,,
誤謬,6,寄り添う,1.0,,
五言,1,撃ち抜く,1.0,,
絶句,7,煌めく,1.0,,
うち,18,登る,1.0,,
スペイン,1,くつがえる,1.0,,
駐在,1,塗りつぶす,1.0,,
学説,2,射る,1.0,,
改宗,2,やじる,2.0,,
ユダヤ,5,取り出せる,1.0,,
資料,42,づく,1.0,,
疑い,3,阻む,1.0,,
崇拝,1,いとう,1.0,,
戒律,2,帰す,1.0,,
折り合い,3,蒔く,1.0,,
モー,1,偲ぶ,1.0,,
セ,3,振り返る,4.0,,
十戒,1,たどれる,1.0,,
厳格,3,そわる,2.0,,
彫刻,2,ゆるぐ,1.0,,
漢字,31,抗う,1.0,,
接続,11,勘ぐる,1.0,,
大道寺,5,引き合う,1.0,,
将司,1,取り残す,1.0,,
狼,9,ひしめき合う,1.0,,
造形,7,成す,2.0,,
テロリスト,3,いえる,1.0,,
ゲリラ,3,感じ取れる,2.0,,
闘争,4,裁く,1.0,,
そもそも,4,言い放つ,1.0,,
釧路,1,読み替える,1.0,,
間近,3,下せる,1.0,,
批判,51,結び付く,1.0,,
贖罪,1,騒ぎ出す,1.0,,
駆動,11,放る,1.0,,
縁,3,ぶら下げる,1.0,,
リベラル,1,病む,1.0,,
想い,5,患う,1.0,,
昭和,2,立ち直れる,1.0,,
痛み,3,報じる,1.0,,
結成,2,足る,1.0,,
主導,7,奪い合う,1.0,,
大衆,2,手がける,3.0,,
支持,6,噴く,1.0,,
変革,2,恥じる,1.0,,
正教,5,おびえる,1.0,,
主体,14,踏み込む,1.0,,
同年,3,奪い取る,1.0,,
根室,1,宛てる,1.0,,
戦い,17,当てはまる,3.0,,
蜂起,31,没す,1.0,,
一致,5,適う,1.0,,
偶然,4,定める,1.0,,
運動,23,消え失せる,1.0,,
遂行,5,押さえる,1.0,,
公式,11,かたぶく,1.0,,
都市,27,傾げる,1.0,,
歯科,18,もらす,1.0,,
医,8,かきたてる,1.0,,
一国一城,1,おそれる,3.0,,
自尊,1,応じる,1.0,,
真偽,3,売れる,1.0,,
無限,16,存じる,5.0,,
前者,7,ふりかかる,1.0,,
圧倒的,6,恥づ,1.0,,
主催,11,被せる,1.0,,
イベント,26,伺える,1.0,,
サークル,3,かよう,1.0,,
ノーマル,3,おもむく,1.0,,
カップリング,5,あかす,1.0,,
％,3,広める,1.0,,
迷惑,2,従える,4.0,,
率先,1,はびこる,1.0,,
話し方,1,食い違う,1.0,,
立場,19,就ける,1.0,,
立脚,1,問い合わせる,1.0,,
懺悔,4,預かる,1.0,,
語彙,5,支払う,1.0,,
祝福,30,おくる,2.0,,
それら,20,ふかす,1.0,,
概念,23,焦げる,1.0,,
セッティング,1,焦げつく,1.0,,
スギ,35,傾く,1.0,,
モト,28,悔やむ,1.0,,
ケーキ,25,反する,1.0,,
前編,4,,,,
後編,3,,,,
会社,6,,,,
法務局,1,,,,
登記,4,,,,
申請,3,,,,
書類,2,,,,
令,4,,,,
設立,4,,,,
決断,1,,,,
背中,9,,,,
倒産,1,,,,
笑,6,,,,
回復,25,,,,
売り上げ,1,,,,
税制,1,,,,
法人,6,,,,
タイミング,8,,,,
出産,7,,,,
経営,3,,,,
花束,19,,,,
お祝い,2,,,,
ブーケ,4,,,,
野性,1,,,,
味,7,,,,
花言葉,1,,,,
スミレ,2,,,,
節目,2,,,,
負担,5,,,,
注意,14,,,,
一読,8,,,,
週末,3,,,,
お待ち,4,,,,
エネルギー,1,,,,
懸命,4,,,,
キャラクター,51,,,,
冷,4,,,,
幸,6,,,,
オーダー,3,,,,
白鳥,5,,,,
シュークリーム,4,,,,
鶴見川,1,,,,
沿い,1,,,,
つぼみ,1,,,,
琥珀,2,,,,
時折,4,,,,
茶色,1,,,,
真っ黒,3,,,,
感受性,1,,,,
風景,6,,,,
帽子,2,,,,
着用,3,,,,
理由,49,,,,
自認,3,,,,
観測,2,,,,
筋,8,,,,
調査,7,,,,
結果,23,,,,
新型,3,,,,
ウイルス,2,,,,
死者,5,,,,
過少,1,,,,
報告,30,,,,
増大,3,,,,
当局,3,,,,
不信,1,,,,
欧米,2,,,,
諸国,4,,,,
悪化,1,,,,
反映,4,,,,
指摘,33,,,,
くん,20,,,,
切れ,1,,,,
ハイ,1,,,,
アート,13,,,,
祭典,1,,,,
街,15,,,,
並み,1,,,,
最大,30,,,,
共和,37,,,,
蝦夷,8,,,,
極東,9,,,,
連邦,6,,,,
建国,5,,,,
最適,6,,,,
香,1,,,,
真ん中,1,,,,
クヌギ,1,,,,
香り,9,,,,
字面,4,,,,
サングラス,2,,,,
胸元,1,,,,
主体性,8,,,,
昨今,1,,,,
自我,3,,,,
配偶,2,,,,
奇特,2,,,,
お母さん,1,,,,
先進,2,,,,
態度,11,,,,
敬意,7,,,,
昇天,5,,,,
普通,5,,,,
青年,7,,,,
体格,3,,,,
柔道,3,,,,
鬼,4,,,,
泡,1,,,,
謎,19,,,,
十,16,,,,
野間,17,,,,
印,6,,,,
冊数,1,,,,
終了,15,,,,
染め,3,,,,
参考,30,,,,
割れ,2,,,,
印刷所,19,,,,
リスク,5,,,,
最初,23,,,,
辞書,1,,,,
鈍器,3,,,,
目下,2,,,,
ハードカバー,40,,,,
布,12,,,,
張り,7,,,,
箔押し,15,,,,
モリス,1,,,,
認証,2,,,,
画像,8,,,,
サイト,9,,,,
ご覧,3,,,,
ほんと,3,,,,
一助,2,,,,
幸い,30,,,,
木々,1,,,,
紺色,1,,,,
成長,25,,,,
初日,3,,,,
首,11,,,,
しゃっきり,1,,,,
蕾,4,,,,
花弁,2,,,,
艶,3,,,,
経過,8,,,,
花瓶,1,,,,
チェンジ,3,,,,
壺,2,,,,
明後日,1,,,,
枚,13,,,,
個体,3,,,,
差,8,,,,
コラム,1,,,,
石光,2,,,,
真清,1,,,,
手記,3,,,,
読了,4,,,,
必読,2,,,,
諜報,4,,,,
従事,1,,,,
青色,1,,,,
完了,23,,,,
山,27,,,,
包摂,11,,,,
詭弁,18,,,,
抹消,1,,,,
直面,7,,,,
将,2,,,,
ひとり,31,,,,
脇役,1,,,,
ピザ,1,,,,
拝見,3,,,,
センス,5,,,,
長文,1,,,,
今週,5,,,,
号,13,,,,
胸,37,,,,
会場,7,,,,
野生,2,,,,
京極,1,,,,
重大,3,,,,
死因,3,,,,
結核,13,,,,
母,34,,,,
これら,18,,,,
隠喩,4,,,,
病,10,,,,
い,7,,,,
副題,2,,,,
エイズ,8,,,,
同書,11,,,,
癌,2,,,,
装飾,3,,,,
洋,5,,,,
東西,3,,,,
様式,4,,,,
ベタ,5,,,,
マンガ,15,,,,
メディア,3,,,,
今生,2,,,,
自転車,1,,,,
サドル,2,,,,
購入,10,,,,
田,12,,,,
監督,11,,,,
完売,2,,,,
眼,5,,,,
洋服,2,,,,
バッグ,2,,,,
愛着,2,,,,
続き,25,,,,
旅,8,,,,
花見,3,,,,
実現,21,,,,
正月,2,,,,
人称,2,,,,
悪文,1,,,,
ねじれ,5,,,,
自覚,18,,,,
収穫,4,,,,
先日,10,,,,
梅,26,,,,
寅,20,,,,
子ども,7,,,,
対話,5,,,,
褒美,3,,,,
綿密,4,,,,
未知,3,,,,
どなた,6,,,,
恵み,3,,,,
短冊,2,,,,
増,1,,,,
名残り,1,,,,
南京,1,,,,
高知,1,,,,
未踏,1,,,,
検査,11,,,,
陰性,3,,,,
ステキ,5,,,,
咲き,1,,,,
かけ,1,,,,
芥子,1,,,,
開花,3,,,,
イガイ,1,,,,
ガ,8,,,,
毎日,14,,,,
明け方,2,,,,
出席,1,,,,
新幹線,2,,,,
顎,1,,,,
頭脳,1,,,,
デー,5,,,,
出来事,27,,,,
二月,2,,,,
参政,2,,,,
権,25,,,,
労働,10,,,,
デモ,2,,,,
帝政,3,,,,
崩壊,7,,,,
場,12,,,,
今月,9,,,,
茶会,5,,,,
根津,1,,,,
ビス,1,,,,
トロ,1,,,,
そちら,2,,,,
ご存じ,6,,,,
アナゴ,1,,,,
ごい,2,,,,
神楽,2,,,,
坂,6,,,,
カウンター,4,,,,
タイル,1,,,,
移動,5,,,,
形式,8,,,,
確か,24,,,,
ちゃめ,5,,,,
ちゃ,13,,,,
とんでも,7,,,,
濃密,2,,,,
知的,3,,,,
喜び,3,,,,
車,6,,,,
居酒屋,2,,,,
店名,3,,,,
至り,1,,,,
満足,13,,,,
迫真,1,,,,
短歌,2,,,,
災害,2,,,,
当事者,12,,,,
詩歌,1,,,,
戦前,1,,,,
漢籍,2,,,,
教養,2,,,,
夢想,10,,,,
鼎談,1,,,,
土日,1,,,,
祝日,1,,,,
平日,2,,,,
狙い,5,,,,
気味,4,,,,
将来,3,,,,
終盤,9,,,,
本質,2,,,,
俎上,4,,,,
嚆矢,1,,,,
終幕,1,,,,
先週,4,,,,
戸,1,,,,
体たらく,1,,,,
親,25,,,,
巣立ち,2,,,,
通過,5,,,,
儀礼,4,,,,
てめえ,2,,,,
意気地,1,,,,
電通,1,,,,
大声,2,,,,
我慢,1,,,,
ビッグ,4,,,,
親分,3,,,,
姫,5,,,,
愛憎,2,,,,
砂金,3,,,,
袋,4,,,,
隠し場所,1,,,,
爺さん,1,,,,
代表,3,,,,
来週,9,,,,
有,2,,,,
取引,2,,,,
出力,1,,,,
喫茶店,4,,,,
選手権,1,,,,
優勝,1,,,,
てい,3,,,,
準備,6,,,,
学,28,,,,
手解き,1,,,,
乳房,3,,,,
西洋,18,,,,
美術,7,,,,
競馬,1,,,,
味噌,1,,,,
完全,10,,,,
ノックアウト,2,,,,
扉,3,,,,
勝手口,1,,,,
正面,6,,,,
淘汰,2,,,,
大和,5,,,,
危機,8,,,,
話法,1,,,,
構図,11,,,,
典型,5,,,,
教材,5,,,,
テスト,1,,,,
吟味,6,,,,
供給,1,,,,
政令,1,,,,
指定,3,,,,
対照,8,,,,
悶々,3,,,,
手がかり,8,,,,
プロフィール,2,,,,
文字通り,2,,,,
論駁,5,,,,
機会,18,,,,
異論,1,,,,
道,27,,,,
無数,5,,,,
上映,6,,,,
戦略,5,,,,
不明,13,,,,
フェミニズム,13,,,,
教会,10,,,,
生粋,8,,,,
尾月,5,,,,
ユーカリ,1,,,,
芽,2,,,,
結論,8,,,,
猿,3,,,,
サケ,2,,,,
思いの丈,2,,,,
日曜日,5,,,,
レター,3,,,,
藝,1,,,,
ポスト,4,,,,
カード,20,,,,
飼い犬,2,,,,
軽口,1,,,,
イヌ,13,,,,
参照,19,,,,
三菱,7,,,,
爆弾,5,,,,
事情,6,,,,
一足,2,,,,
映画,67,,,,
ドキュメンタリー,3,,,,
損,2,,,,
懲役,2,,,,
刑,1,,,,
出所,1,,,,
獄中,1,,,,
娯楽,5,,,,
同化,34,,,,
義務,3,,,,
教育,31,,,,
テレビ,2,,,,
番組,3,,,,
途方,9,,,,
中学生,3,,,,
向け,28,,,,
テクスト,6,,,,
強者,9,,,,
意味合い,4,,,,
ふつう,4,,,,
テーマ,6,,,,
加担,12,,,,
特権,21,,,,
自省,1,,,,
日本人,13,,,,
異性愛者,1,,,,
表裏一体,6,,,,
労,2,,,,
優位,3,,,,
カ国,1,,,,
風習,3,,,,
くだり,9,,,,
解説,16,,,,
鳥,6,,,,
創世,1,,,,
記,6,,,,
埋葬,1,,,,
ラテン語,1,,,,
大地,3,,,,
語源,1,,,,
連関,1,,,,
モチーフ,5,,,,
一輪挿し,1,,,,
表明,14,,,,
セット,17,,,,
出口,4,,,,
ワークショップ,1,,,,
受講,1,,,,
浴,2,,,,
瞬時,1,,,,
人権,26,,,,
五日市,13,,,,
憲法,19,,,,
草案,7,,,,
農村,10,,,,
相模原,2,,,,
民権,13,,,,
牙城,4,,,,
イメージ,7,,,,
形態,2,,,,
おそろい,1,,,,
証左,4,,,,
忌避,9,,,,
密接,2,,,,
問い,10,,,,
あきもと,1,,,,
切り花,1,,,,
買い物,2,,,,
戦利,1,,,,
顕示,1,,,,
闘い,2,,,,
駅,12,,,,
恵比寿,2,,,,
ホワイト,2,,,,
ひねり,2,,,,
屋,10,,,,
五感,1,,,,
イチゴ,2,,,,
下,23,,,,
豆腐,3,,,,
クリーム,4,,,,
期待,24,,,,
島,14,,,,
梅干し,1,,,,
更新,7,,,,
食,5,,,,
レポ,2,,,,
花器,1,,,,
プレゼント,8,,,,
標本,1,,,,
悶絶,3,,,,
記名,1,,,,
一興,1,,,,
そん,1,,,,
カラー,8,,,,
角度,3,,,,
勇,39,,,,
個々,7,,,,
文法,2,,,,
誇大,1,,,,
万が一,2,,,,
試し,4,,,,
ルビ,1,,,,
クロス,12,,,,
装,10,,,,
組み,8,,,,
サイズ,11,,,,
絶妙,2,,,,
思い出,11,,,,
活気,2,,,,
ひえ,7,,,,
マシュマロ,3,,,,
サーバー,1,,,,
エラー,3,,,,
返事,9,,,,
貴重,4,,,,
友だち,2,,,,
日本橋,3,,,,
高島屋,1,,,,
展覧,15,,,,
書籍,19,,,,
建造,2,,,,
号館,5,,,,
同館,3,,,,
竣工,1,,,,
日本銀行,1,,,,
本店,2,,,,
古典,5,,,,
建,1,,,,
建築,11,,,,
風,7,,,,
図版,1,,,,
親切,2,,,,
マップ,1,,,,
坊,17,,,,
片手,3,,,,
聖地,7,,,,
巡礼,5,,,,
各自,2,,,,
ヲ,2,,,,
可,11,,,,
ヨリ,1,,,,
妨害,2,,,,
保護,14,,,,
達成,11,,,,
精髄,3,,,,
現在,17,,,,
多摩,5,,,,
有志,4,,,,
多く,22,,,,
雑誌,3,,,,
学習,4,,,,
環境,11,,,,
民衆,4,,,,
専門,5,,,,
色川,1,,,,
大吉,1,,,,
著作,10,,,,
ストーリー,4,,,,
傍流,2,,,,
確証,1,,,,
手ほどき,4,,,,
ベン,1,,,,
サム,2,,,,
ミル,1,,,,
翻訳,12,,,,
豪農,2,,,,
近年,2,,,,
良書,3,,,,
岩波,2,,,,
土蔵,1,,,,
大学,15,,,,
蔵,2,,,,
ルポ,2,,,,
美化,4,,,,
内実,7,,,,
主権,2,,,,
齟齬,1,,,,
交戦,2,,,,
革新,1,,,,
交渉,16,,,,
文句,6,,,,
視野,1,,,,
視座,16,,,,
原典,2,,,,
購読,3,,,,
本道,1,,,,
性的,18,,,,
提示,10,,,,
像,18,,,,
上書き,1,,,,
歳三,10,,,,
脱獄,5,,,,
談話,2,,,,
皮膚,1,,,,
脱,1,,,,
拡散,7,,,,
和名,6,,,,
共犯,2,,,,
メリット,2,,,,
劇場,21,,,,
倍,9,,,,
古,11,,,,
剥き出し,2,,,,
スーパードライ,1,,,,
ガン,1,,,,
無視,2,,,,
目線,3,,,,
一抹,2,,,,
海外,7,,,,
小児,2,,,,
性交,2,,,,
年齢,10,,,,
歳,13,,,,
度目,2,,,,
誘拐,13,,,,
どこら,1,,,,
良心,2,,,,
呵責,1,,,,
特等,7,,,,
見殺し,1,,,,
軍帽,4,,,,
力松,3,,,,
ふたつ,6,,,,
アイデンティティ,4,,,,
ゆらぎ,1,,,,
うるうる,1,,,,
近く,11,,,,
エビ,4,,,,
フライ,5,,,,
軍曹,17,,,,
顛末,4,,,,
目元,1,,,,
見覚え,2,,,,
王国,6,,,,
年上,3,,,,
歴戦,2,,,,
勇士,2,,,,
自治,1,,,,
邦訳,6,,,,
辺境,3,,,,
所用,1,,,,
水戸,3,,,,
面影,2,,,,
必死,2,,,,
城下町,1,,,,
起源,2,,,,
松本,3,,,,
金沢,16,,,,
後発,1,,,,
住民,1,,,,
郷土,2,,,,
名士,3,,,,
顔役,2,,,,
議会,3,,,,
世襲,3,,,,
議員,3,,,,
若者,3,,,,
新規,2,,,,
事業,5,,,,
風土,2,,,,
がた,21,,,,
謂,1,,,,
町,4,,,,
歯医者,1,,,,
執着,7,,,,
設備,2,,,,
矯正,1,,,,
イン,4,,,,
プラント,1,,,,
セラミックス,1,,,,
保険,3,,,,
適用,3,,,,
治療,1,,,,
目白押し,1,,,,
施術,2,,,,
客,7,,,,
顧客,3,,,,
待合室,1,,,,
高級,6,,,,
繁盛,2,,,,
評判,1,,,,
有力,2,,,,
タレント,1,,,,
プロ,2,,,,
スポーツ,4,,,,
チーム,2,,,,
選手,1,,,,
審美,1,,,,
特色,1,,,,
所得,1,,,,
つり,3,,,,
消費,8,,,,
金融,1,,,,
暗部,3,,,,
人気,5,,,,
ペット,2,,,,
ダイヤモンド,2,,,,
兵隊,3,,,,
反応,8,,,,
食事,11,,,,
産,1,,,,
食材,2,,,,
圧力,5,,,,
告発,8,,,,
規制,3,,,,
軸,16,,,,
アフター,1,,,,
重,12,,,,
人格,4,,,,
筆力,1,,,,
掛け値,1,,,,
傑作,1,,,,
詰め合わせ,1,,,,
蚤の市,2,,,,
ユーロ,1,,,,
ティー,7,,,,
カップ,5,,,,
雑,3,,,,
プロモーション,1,,,,
関連,21,,,,
ジョーク,2,,,,
綱渡り,3,,,,
咀嚼,2,,,,
既定,1,,,,
路線,3,,,,
満,1,,,,
持,2,,,,
幸次郎,42,,,,
出来損ない,4,,,,
伜,1,,,,
重み,2,,,,
窮地,4,,,,
笑み,4,,,,
はと,3,,,,
夕張,1,,,,
炭鉱,3,,,,
生き埋め,1,,,,
姉,3,,,,
畑,3,,,,
激,1,,,,
おこ,1,,,,
ひと皮,1,,,,
江渡,2,,,,
貝,3,,,,
宅,1,,,,
コウモリ,2,,,,
野郎,9,,,,
フル,1,,,,
矢,3,,,,
苦痛,1,,,,
害,1,,,,
失策,1,,,,
不恰好,1,,,,
軽蔑,1,,,,
快感,1,,,,
優越,9,,,,
笑い,17,,,,
ブス,1,,,,
劣等,7,,,,
比較,6,,,,
勝利,4,,,,
フロイト,1,,,,
圧縮,1,,,,
反対,11,,,,
転移,1,,,,
分類,4,,,,
系統,1,,,,
発生,2,,,,
社交,1,,,,
二分,2,,,,
緊張,5,,,,
緩和,1,,,,
身振り,2,,,,
セルフ,2,,,,
変種,1,,,,
前段,4,,,,
充足,2,,,,
妾,4,,,,
父上,3,,,,
自問,2,,,,
両親,3,,,,
疑問,21,,,,
対義語,2,,,,
防衛,7,,,,
煩悶,1,,,,
断定,4,,,,
処理,7,,,,
駄目,1,,,,
口角,1,,,,
上げ,1,,,,
対決,9,,,,
後頭部,1,,,,
決定,20,,,,
新参,2,,,,
ルール,8,,,,
失恋,4,,,,
私見,1,,,,
始まり,3,,,,
既刊,3,,,,
うさ,12,,,,
シルバー,1,,,,
ベンツ,2,,,,
大人,7,,,,
銀色,2,,,,
死闘,2,,,,
醍醐味,4,,,,
同士,10,,,,
リング,1,,,,
映像,2,,,,
呪い,8,,,,
文脈,7,,,,
収録,3,,,,
篇,2,,,,
布団,3,,,,
自主,5,,,,
避難,2,,,,
即座,2,,,,
悪質,2,,,,
譲り,1,,,,
裏切り,2,,,,
徹底的,7,,,,
報復,3,,,,
制裁,3,,,,
甥,1,,,,
示し,1,,,,
隅,4,,,,
レーニン,6,,,,
同名,1,,,,
帳尻,1,,,,
合わせ,3,,,,
之,8,,,,
啓蒙,5,,,,
転覆,3,,,,
史実,12,,,,
敗者,6,,,,
松前,2,,,,
藩,8,,,,
永倉,14,,,,
新八,2,,,,
コメ,1,,,,
ディリ,1,,,,
リーフ,1,,,,
正史,7,,,,
残滓,2,,,,
平成,2,,,,
狸,2,,,,
合戦,2,,,,
全貌,2,,,,
コト,2,,,,
整合,1,,,,
汗,8,,,,
余白,4,,,,
長,6,,,,
花沢,21,,,,
時点,7,,,,
血縁,4,,,,
死期,2,,,,
釜,1,,,,
蓋,4,,,,
刺青,18,,,,
共通,10,,,,
巾,2,,,,
禁,9,,,,
岡,2,,,,
甲,2,,,,
怪,2,,,,
華,3,,,,
音読み,3,,,,
呉音,4,,,,
漢音,5,,,,
唐音,3,,,,
慣用音,2,,,,
近,1,,,,
コン,1,,,,
遣唐使,1,,,,
奈良,2,,,,
平安,1,,,,
黄河,1,,,,
中流,1,,,,
発音,4,,,,
渡来,1,,,,
朝鮮半島,1,,,,
経由,22,,,,
中国,8,,,,
南方,1,,,,
字音,2,,,,
宋音,1,,,,
宋,1,,,,
初,11,,,,
広辞苑,3,,,,
ひと,2,,,,
国語,3,,,,
厳密,7,,,,
居,1,,,,
宣,1,,,,
考,1,,,,
憂,2,,,,
受け取り,4,,,,
じん,2,,,,
ちょ,5,,,,
友,4,,,,
はしご,1,,,,
最良,1,,,,
教本,9,,,,
爾,1,,,,
霊山,3,,,,
険,1,,,,
男子,1,,,,
功名,3,,,,
克,1,,,,
血,18,,,,
山山,1,,,,
改,2,,,,
齊,1,,,,
〇,7,,,,
韻,20,,,,
起,12,,,,
結,2,,,,
手引き,9,,,,
押韻,4,,,,
返礼,3,,,,
米国,10,,,,
近似,1,,,,
罰,1,,,,
イワン,6,,,,
行き,4,,,,
商魂,1,,,,
近体,1,,,,
同韻,2,,,,
儀,1,,,,
規,1,,,,
麗,1,,,,
読み,7,,,,
輝,2,,,,
音韻,1,,,,
ヒカリ,1,,,,
帰,1,,,,
希,3,,,,
非,5,,,,
手術,3,,,,
争奪,16,,,,
ゴール,3,,,,
同行,2,,,,
渡米,1,,,,
末,8,,,,
実家,11,,,,
錦鯉,5,,,,
開催,28,,,,
規模,1,,,,
力作,1,,,,
観賞,3,,,,
魚,2,,,,
勢揃い,1,,,,
いちばん,12,,,,
トメ,8,,,,
障害,14,,,,
主眼,2,,,,
葬式,6,,,,
恥,5,,,,
正体,4,,,,
精神病,7,,,,
監護,3,,,,
監禁,6,,,,
是,9,,,,
隔離,2,,,,
心性,1,,,,
わが国,3,,,,
法律,9,,,,
合法,5,,,,
２,5,,,,
０,2,,,,
芸者,10,,,,
蔑視,12,,,,
ダム,20,,,,
生産,14,,,,
芸妓,13,,,,
元勲,2,,,,
正妻,6,,,,
例,8,,,,
梅子,13,,,,
陸奥,2,,,,
宗光,2,,,,
亮子,2,,,,
木戸,2,,,,
孝允,2,,,,
松子,2,,,,
養,2,,,,
毅,3,,,,
千代子,2,,,,
山縣,4,,,,
有朋,3,,,,
貞子,2,,,,
山猫,17,,,,
遊女,2,,,,
人身,1,,,,
売買,3,,,,
搾取,12,,,,
商売,2,,,,
増幅,2,,,,
美麗,6,,,,
生成,1,,,,
ラボ,2,,,,
展示,37,,,,
体験,11,,,,
漆黒,1,,,,
ベース,3,,,,
隣,9,,,,
ちび,1,,,,
っ子,2,,,,
平均,1,,,,
寿命,4,,,,
長生き,1,,,,
うま,2,,,,
お昼,2,,,,
ごはん,5,,,,
八重桜,1,,,,
川原,1,,,,
餌,1,,,,
ゆ,23,,,,
入れ替わり,1,,,,
ブーツ,1,,,,
ヶ月,9,,,,
ぶり,12,,,,
営業,6,,,,
スペシャル,3,,,,
開店,1,,,,
のち,8,,,,
サラ,2,,,,
目安,1,,,,
九州,4,,,,
仙,5,,,,
巌,4,,,,
翌週,1,,,,
当社,1,,,,
見解,9,,,,
一言,3,,,,
タイプ,12,,,,
帝,4,,,,
陸,7,,,,
団,6,,,,
